kep_id,num_points,time_span,mean_flux,median_flux,std_flux,max_flux,min_flux,range_flux,koi_period,koi_duration,koi_depth,koi_prad,koi_ror,koi_dor,koi_sma,koi_impact,koi_model_snr,koi_insol,koi_teq,koi_steff,koi_slogg,koi_srad,label
10164018,51735,1459.4891329448074,1.0000196129789305,1.0,0.0008631278227198,1.0379812717437744,0.9966481924057008,0.0413330793380737,8.5412411,3.654,298.8,1.4,0.017495,11.42,0.0761,0.793,10.7,81.55,767.0,5602.0,4.614,0.732,0
11667548,63170,1421.236355563451,0.9999854122618624,1.0,0.0007755820700894,1.0770529508590698,0.9959309101104736,0.0811220407485961,0.831741499,2.297,1231.1,41.62,0.334314,1.566,0.0185,1.298,110.9,5501.14,2198.0,6343.0,4.408,1.14,0
10879656,51733,1459.4891784175634,1.0000115122454618,1.0,0.0005627898324863,1.0554245710372925,0.9977418780326844,0.0576826930046081,0.364860478,1.4736,112.6,0.68,0.009721,1.9491,0.0086,0.267,23.5,3703.08,1993.0,5220.0,4.622,0.642,0
3230227,65263,1470.4622374306346,0.9996549513499168,1.0,0.0062390900573299,1.0106035470962524,0.927949070930481,0.0826544761657714,7.047106212,3.16223,69626.0,119.64,0.472034,17.121,0.0883,1.077,548.5,2744.25,1846.0,8162.0,3.973,2.321,0
8435232,65262,1470.4623613591466,0.9919706913295384,1.0,0.0495297218634771,1.098083734512329,0.8692331910133362,0.2288505434989929,49.5740154,63.196,8772.9,5.01,0.087107,5.911,0.2131,0.472,200.6,1.46,280.0,4040.0,4.714,0.527,0
9641031,65261,1470.4624278817937,0.9786900659429916,1.0,0.0710441423911687,1.030639886856079,0.5835967659950256,0.4470431208610534,1.089077111,3.8834,304070.0,77.59,0.604175,3.339,0.0205,0.63,476.6,4147.85,2045.0,6126.0,4.285,1.176,0
9770983,64797,1459.4891561233017,0.9999528338742212,1.0,0.0009315879083509,1.0122201442718506,0.9935715198516846,0.018648624420166,7.02932339,2.853,81.6,0.92,0.008228,18.9,0.0749,0.098,8.7,212.66,974.0,5977.0,4.473,1.022,0
2015013,65264,1470.4622097478568,1.0000029991198898,1.0,0.0002353762004385,1.0192911624908447,0.9986075162887572,0.0206836462020874,27.8923345,2.204,139.6,2.1,0.010796,97.6,0.1833,0.0465,9.0,100.41,807.0,5873.0,3.96,1.78,0
8508126,64793,1459.4890433975015,1.0000068045592705,1.0,0.0004414350927376,1.0494158267974854,0.9973903894424438,0.0520254373550415,0.980505042,1.4068,426.6,26.35,0.227897,1.73,0.0191,1.206,51.5,3100.61,1904.0,5794.0,4.372,1.059,0
7037540,54965,1238.6041854836003,0.9996425174044532,1.0,0.003119473630807,1.0146620273590088,0.9686333537101746,0.0460286736488342,7.632071642,3.6420449999999995,15237.2,12.16,0.082718,13.39534,0.06765,0.16665,1152.45,3234.075,1581.0,5945.0,4.196,1.346,0
5306862,65267,1470.462253117832,0.9974061620833252,1.0,0.0110054475567771,1.0214927196502686,0.9474818110466005,0.0740109086036682,2.025580416,4.48448,44998.0,43.23,0.198938,3.9352,0.0353,0.434,987.8,4618.62,2102.0,6348.0,3.996,1.99,0
9892816,64797,1459.4891585158912,1.0000000020411857,1.0,0.0001672168055644,1.0064079761505127,0.998991847038269,0.0074161291122436,20.702506955,3.9335500000000003,210.65,2.615,0.017475,10.98,0.1575,0.9544999999999999,32.85,117.27,829.5,6297.0,4.26,1.369,1
10909274,51971,1470.462485296317,0.9945187420234982,1.0,0.0379843951950784,1.0046511888504028,0.540705680847168,0.4639455080032348,39.23814157,6.07183,439210.0,90.93,0.674816,79.523,0.2432,0.459,969.3,43.69,656.0,6599.0,4.35,1.234,0
10258558,64793,1459.4892656958764,0.9990224558434312,1.0,0.0076614734815608,1.0292365550994873,0.914696991443634,0.1145395636558532,20.86785566,5.73122,82601.0,53.53,0.482449,29.281,0.1433,1.045,2768.6,62.09,716.0,6095.0,4.378,1.016,0
5783938,64797,1459.4889706018366,1.0000093158425387,1.0,0.0004942903699488,1.0231858491897583,0.9974677562713624,0.0257180929183959,383.10017,8.8,579.4,2.18,0.022087,337.0,1.0285,0.1365,10.0,0.9,248.0,6011.0,4.522,0.902,0
2307415,65264,1470.4622111848148,1.000000455249836,1.0,0.0002049886261081,1.015897512435913,0.9988164901733398,0.0170810222625732,8.867147635,3.33905,165.05,1.795,0.012869499999999999,12.434999999999999,0.0841,0.781,33.5,414.14,1103.5,6140.0,4.265,1.277,1
4917658,64794,1459.4889298962007,1.0000129179356294,1.0,0.0005325429289266,1.0368129014968872,0.9964969754219056,0.0403159260749816,586.9171181,5.32,444.1,2.51,0.021816,14.94,0.08399999999999999,0.545,23.4,168.45,906.0,5780.0,4.438,1.0,0
8620402,64793,1459.489105537352,0.9999718196804958,1.0,0.000757953474597,1.0136417150497437,0.9950001239776612,0.0186415910720825,14.1959621,3.605,196.2,1.66,0.014102,19.29,0.1209,0.786,14.1,105.7,818.0,6214.0,4.442,1.076,1
9705620,64791,1459.4891711980963,1.0000173608217309,1.0,0.0006598243636514,1.0473743677139282,0.9938310980796814,0.0535432696342468,95.254421,3.379,465.4,2.2,0.01989,209.2,0.4239,0.3116,6.1,6.89,413.0,6063.0,4.476,1.012,0
8454250,65266,1470.4623459524155,0.9999860083452644,1.0,0.0010903220859116,1.005624532699585,0.9941434264183044,0.0114811062812805,5.082722475,5.9139,1974.1,4.4,0.040316,6.856,0.058,0.019,95.5,296.94,1059.0,5780.0,4.438,1.0,0
5374403,51814,1459.488902261808,0.9999996304222134,1.0,0.0002984798528701,1.0124424695968628,0.9977327585220336,0.0147097110748291,40.8366307,4.956,264.8,1.5,0.014897,59.6,0.2237,0.363,18.7,14.3,496.0,5529.0,4.457,0.925,1
7281454,64794,1459.4890192027888,1.0000070156563754,1.0,0.0003881907384492,1.0354617834091189,0.9967551827430724,0.0387066006660461,0.566805887,5.2317,1.7,0.08,0.001289,1.031211,0.0111,0.762,0.8,1368.32,1554.0,5000.0,4.708,0.549,0
11179076,51502,1459.4893135293023,0.999967620923058,1.0,0.0012373535036334,1.060693621635437,0.99412202835083,0.0665715932846069,48.4313003,4.03,886.4,2.78,0.03163,54.2,0.239,0.846,17.3,5.81,396.0,4891.0,4.516,0.805,1
4828341,54966,1238.6048233213733,1.0000098557114032,1.0,0.0005427845255189,1.0319311618804932,0.9930030107498168,0.0389281511306762,36.12895451,2.2348,3758.6,53.72,0.539433,55.1,0.2085,1.474,66.3,21.05,546.0,5921.0,4.484,0.912,0
8260198,64797,1459.4890110748456,1.0000153297283128,1.0,0.0006893743842826,1.036840796470642,0.997294783592224,0.0395460128784179,0.955297055,1.7405,846.1,18.16,0.22654,1.694,0.0168,1.193,67.3,1367.42,1550.0,5319.0,4.548,0.734,0
7602070,64794,1459.489049759366,0.9998980891965078,1.0,0.001250693316399,1.0192348957061768,0.9929439425468444,0.0262909531593322,11.75560012,4.7,648.8,22.39,0.254375,5.08,0.0974,1.228,46.3,62.19,716.0,5644.0,4.575,0.806,0
5200084,52283,1470.4622610722072,0.9999985076756256,1.0,6.855203473438462e-05,1.0003925561904907,0.997720181941986,0.0026723742485046,2.9039446,10.542,13.1,1.17,0.003526,1.742,0.0525,0.686,32.0,11446.75,2637.0,7846.0,3.829,3.05,0
8506766,64793,1459.4890492038105,0.999984830988174,1.0,0.0004193304665173,1.0160406827926636,0.9924331903457642,0.0236074924468994,48.93786896,6.5868,7240.1,24.19,0.125795,31.41,0.2934,0.981,445.7,80.37,764.0,7066.0,4.094,1.761,0
6461850,54969,1238.6037764633002,1.000011188255593,1.0,0.0020698244702243,1.044302225112915,0.988324761390686,0.055977463722229,0.544962596,1.085,247.9,1.03,0.01474,3.543,0.0116,0.459,18.3,2074.18,1719.0,5257.0,4.675,0.639,0
4824268,64794,1459.48894804468,0.9995873090837952,1.0,0.0085983301527065,1.0190366506576538,0.848514974117279,0.1705216765403747,152.151448,26.8612,151820.0,53.89,0.498993,53.24,0.5687,0.857,2163.4,4.04,362.0,6217.0,4.472,0.989,0
6949061,64794,1459.4889995329504,1.0000041149080354,1.0,0.0002355160204771,1.0204311609268188,0.9988919496536256,0.0215392112731933,16.09514092,3.5756500000000004,222.35000000000002,2.295,0.0152765,20.995,0.1241,0.7355,27.55,166.515,885.0,5808.0,4.185,1.374,1
6756669,50173,1426.4466482740029,0.9994953499124878,1.0,0.0039983915531637,1.0685182809829712,0.9627946615219116,0.1057236194610595,5.851520671,3.11058,33004.0,14.62,0.166109,16.497,0.0591,0.211,1630.4,155.89,901.0,5532.0,4.53,0.806,0
3328080,65268,1470.4622552525398,1.0000043837915793,1.0,0.0001595377695954,1.0092921257019043,0.998267948627472,0.0110241770744323,4.76559056,2.2,67.5,0.92,0.007495,16.52,0.0522,0.14,15.2,439.42,1167.0,5702.0,4.258,1.125,1
7456380,64794,1459.4889968786592,0.9999585585713472,1.0,0.0011478737682364,1.0406144857406616,0.9925425052642822,0.0480719804763793,368.72715,5.06,426.6,1.55,0.018925,535.0,0.9183,0.3411,6.4,0.51,215.0,5401.0,4.569,0.749,0
8508493,64793,1459.4890458811642,1.0000224784677805,1.0,0.000827164623127,1.120072603225708,0.994860053062439,0.125212550163269,349.85525,5.42,842.0,2.63,0.027213,447.0,0.964,0.485,7.9,0.94,251.0,5941.0,4.533,0.885,0
4147171,64794,1459.4889167861184,1.000018261249085,1.0,0.0006517799391404,1.0613071918487549,0.9942445755004884,0.0670626163482666,538.36855,19.26,545.5,2.37,0.021412,217.7,1.3322,0.0671,7.0,0.74,237.0,6148.0,4.461,1.015,0
3541800,64794,1459.4888749201127,0.9999975015043596,1.0,0.0004007418991692,1.011886477470398,0.997962236404419,0.013924241065979,4.66229074,3.73,345.4,24.12,0.215459,2.34,0.0562,1.197,29.8,437.35,1166.0,6191.0,4.454,1.025,0
2861126,63171,1421.235501240175,1.0001545068939186,1.0,0.0037280135344032,1.057164192199707,0.9725072979927064,0.0846568942070007,55.25459932,2.069,346.2,0.73,0.016879,23.9,0.0425,0.069,9.7,13.07,485.0,3606.0,4.859,0.395,0
5213404,64797,1459.4888732786858,1.000007227458492,1.0,0.0002911300858958,1.0102134943008425,0.9977830052375792,0.0124304890632629,20.7057153,9.678,115.9,3.22,0.012104,6.9,0.1629,0.922,13.5,206.73,967.0,5668.0,3.792,2.437,1
11358389,64795,1459.489232210537,1.000002211158001,1.0,0.0003929329947198,1.029038429260254,0.9975484013557434,0.0314900279045105,17.7838298,3.159,247.1,1.6,0.014378,34.26,0.1351,0.308,18.7,66.87,729.0,6014.0,4.436,1.021,1
6846911,64792,1459.489059573876,1.000006544864506,1.0,0.0003358836396268,1.0178676843643188,0.9983503818511964,0.0195173025131225,14.02634692,1.2808,403.6,2.66,0.021529,43.9,0.116,0.877,19.3,108.07,822.0,5970.0,4.355,1.131,1
5040223,64797,1459.4888611976276,1.0000106512866425,1.0,0.0005109103370913,1.0287202596664429,0.9938269257545472,0.0348933339118957,0.996023763,5.412,98.3,18.36,0.156122,1.168,0.0197,1.147,21.3,3727.96,1991.0,6110.0,4.387,1.077,0
9593757,25516,1051.5310192639515,0.9996493823836824,1.0,0.0049828794169681,1.113436937332153,0.9463268518447876,0.1671100854873657,2.49432176,2.3269,8043.0,8.91,0.081558,8.861,0.0361,0.069,43.2,766.49,1342.0,5780.0,4.438,1.0,0
5095269,65263,1470.4622760225757,0.9994116790706034,1.0,0.0078132099543903,1.035382628440857,0.874496579170227,0.1608860492706298,18.61195725,4.24721,124830.0,65.5,0.512667,39.37,0.1395,0.952,2671.7,111.83,829.0,6492.0,4.32,1.17,0
7464205,65265,1470.4623182795913,1.0000449024196203,1.0,0.0003416362015113,1.0064154863357544,0.9983919262886048,0.0080235600471496,151.31847,16.45,105.4,1.13,0.009528,65.8,0.5471,0.3788,6.0,4.57,373.0,6003.0,4.346,1.085,0
5444384,54966,1238.6046492970854,0.9986295542001542,1.0,0.0052635332326123,1.0526376962661743,0.9559670686721802,0.0966706275939941,1.519529227,5.1675,8372.5,11.12,0.097397,1.7887,0.0271,0.866,155.1,1766.31,1653.0,6033.0,4.46,1.046,0
5124667,65266,1470.462251578967,0.9999920671410584,1.0,0.0001984349078229,1.0075879096984863,0.9988318085670472,0.0087561011314392,150.8783198,8.6797,659.9,4.37,0.02302,135.82,0.5726,0.022,70.6,7.56,423.0,5504.0,3.999,1.737,1
7664272,64792,1459.4891257859051,1.0000017362888587,1.0,0.00038639934463,1.0217307806015017,0.9983973503112792,0.0233334302902221,341.01495,5.12,386.0,1.72,0.017606,516.0,0.9007,0.087,6.9,0.71,234.0,5327.0,4.456,0.896,0
3098194,64794,1459.4889155315686,0.9937093224354936,1.0,0.0377805143522126,1.0175318717956543,0.6360459327697754,0.3814859390258789,30.47651885,10.2264,326630.0,71.42,0.609498,34.0215,0.1822,0.6,1347.9,28.96,592.0,5527.0,4.315,1.073,0
9474485,64793,1459.4891090075762,0.9660983933645994,1.0,0.0997495106609007,1.1076644659042358,0.5811944007873535,0.5264700651168823,0.512581525,2.54719,384480.0,42.41,0.642973,2.6306,0.0105,0.505,1583.7,1339.86,1541.0,4612.0,4.648,0.604,0
3838496,30163,684.1347771473738,0.9874952174689802,1.0,0.0511066271637498,1.301215648651123,0.6050045490264893,0.6962110996246338,2.990252395,7.8462,216440.0,89.85,0.822802,4.42,0.0407,1.117,541.7,603.02,1264.0,5780.0,4.438,1.0,0
2708203,65263,1470.4622257659066,1.000004798122303,1.0,0.0002771614520279,1.0158309936523438,0.9959988594055176,0.0198321342468261,1.89125855,5.415,67.9,0.81,0.008015,2.15,0.0279,0.677,24.8,1839.74,1671.0,6569.0,4.41,0.927,0
10470882,54986,1238.6037679905348,1.0000126567578664,1.0,0.0007497435549969,1.028508186340332,0.995532751083374,0.032975435256958,0.9337491,3.842,98.1,0.79,0.008997,1.96225,0.018,0.084,12.6,1809.26,1662.0,5628.0,4.575,0.808,0
5956342,64797,1459.488969398859,1.0000144485432232,1.0,0.0005497975533401,1.015822410583496,0.997084379196167,0.0187380313873291,30.08012128,4.087,477.8,2.39,0.020527499999999997,49.955,0.17759999999999998,0.1395,16.6,49.435,654.5,5839.0,4.327,1.067,1
12013615,64796,1459.4893138346524,0.9876754793776974,1.0,0.052712066647333,1.06069016456604,0.639026939868927,0.421663224697113,8.202869679,7.29811,345940.0,110.46,0.615641,13.0525,0.0829,0.561,6499.9,474.09,1190.0,6060.0,4.059,1.643,0
7889486,63170,1421.2360104931504,0.9999847248062144,1.0,0.0012312877317937,1.04026198387146,0.9934638142585754,0.0467981696128845,24.2399311,3.92,394.45,1.9,0.0192505,39.230000000000004,0.1642,0.4445,11.05,29.92,596.5,5763.0,4.527,0.904,0
9959492,64793,1459.489143135681,1.0000090344783827,1.0,0.0004810280823163,1.0254502296447754,0.9961982369422911,0.0292519927024841,6.5074783599999995,3.9485,152.65,1.29,0.011511,13.0135,0.0616,0.66635,13.6,1361.44,1313.5,5832.5,4.364,1.089,0
8106112,64794,1459.4890352640068,1.0000114250340226,1.0,0.00046764435401,1.0209600925445557,0.9951850175857544,0.0257750749588012,316.57747,14.64,269.1,1.47,0.015014,162.2,0.9079,0.2569,10.2,1.01,255.0,5822.0,4.529,0.898,0
9726659,41904,1238.6033110430362,0.9999973552458702,1.0,0.0008432686955661,1.0138099193572998,0.9967255592346193,0.0170843601226806,3.148661555,2.1978,550.5,2.15,0.022587,8.66,0.039,0.652,35.3,342.76,1097.0,5258.0,4.458,0.873,1
8823397,65262,1470.4623738492446,0.960491910863144,1.0,0.1036273510725517,1.0552945137023926,0.5046799182891846,0.550614595413208,1.506503686,5.02151,477100.0,178.15,0.693626,3.91444,0.0332,0.401,3289.1,26341.29,3250.0,8751.0,4.026,2.352,0
10337258,65283,1470.4624403327034,0.9999556943682694,1.0,0.0007598033359556,1.0077171325683594,0.9918697476387024,0.0158473849296569,13.28536452,6.283,377.6,4.03,0.019435,10.75,0.1179,0.774,26.8,423.65,1157.0,6534.0,3.973,1.9,1
3730176,65262,1470.462270438511,1.0000015812519885,1.0,0.0001489882136529,1.005764126777649,0.9988557696342468,0.0069083571434021,399.49671,5.351,139.3,1.39,0.010841,575.0,1.0824,0.0814,6.9,1.59,286.0,6224.0,4.321,1.177,0
10973814,64792,1459.4892412780537,1.0000025571755955,1.0,0.0004545529596396,1.0267071723937988,0.9973702430725098,0.029336929321289,32.59723904,2.954,672.7,3.115,0.0266215,50.8,0.19155,0.8165,30.85,31.64,590.0,5514.0,4.345,1.071,1
9886661,64791,1459.489181673351,0.999993262997147,1.0,0.0003121660751637,1.0093728303909302,0.9984641671180724,0.0109086632728576,5.082748362,1.7732,276.7,1.4,0.014971,22.19,0.0572,0.063,40.9,175.06,928.0,5430.0,4.555,0.858,1
9823519,24350,855.6175639289213,1.0000294661203697,1.0,0.0037726854339719,1.049484133720398,0.9880932569503784,0.0613908767700195,3.1318250845,1.53255,1471.15,1.665,0.034405,15.526,0.03175,0.042,31.85,43.145,632.5,3698.0,4.81,0.444,1
5195945,46995,1339.6241172039372,0.9999966838281452,1.0,0.0003818156921155,1.0064475536346436,0.998126983642578,0.0083205699920654,14.53682228,3.195,1032.3,73.15,0.114404,11.15,0.1094,1.068,40.8,1534.06,1596.0,4946.0,2.819,5.855,0
8822216,64793,1459.4890895337812,0.9999306834336664,1.0,0.0022472036367522,1.0398057699203491,0.9891184568405152,0.0506873130798339,79.4304376195,5.6572,1032.2,2.81,0.028826,79.38669999999999,0.31565,0.019,62.05,74.75,603.0,5713.0,4.541,0.893,1
8488878,54965,1238.6043667942358,0.9992842255694454,1.0,0.0055964014119517,1.0550243854522705,0.9288313984870912,0.1261929869651794,5.801880653,4.2608,41924.0,19.91,0.208621,9.713,0.0626,0.773,396.8,203.62,964.0,5845.0,4.541,0.874,0
11666881,65263,1470.4624853656203,0.9999966021196968,1.0,0.0001837914818901,1.0083767175674438,0.998470425605774,0.0099062919616699,4.919584997,4.1988,425.7,2.86,0.019011,8.88,0.0605,0.243,132.0,702.13,1312.0,6236.0,4.246,1.378,1
8240123,54966,1238.6038883200454,1.000163539857517,1.0,0.003562633041543,1.0497467517852783,0.9848938584327698,0.0648528933525085,2.30120705,25.08,1688.1,28.64,0.30854,1.309,0.0335,1.262,132.5,583.42,1254.0,5641.0,4.554,0.85,0
6587002,50173,1426.4466270874036,1.000000566134237,1.0,0.0002582239755906,1.010866641998291,0.998051643371582,0.0128149986267089,47.4277116,4.054,799.9,2.33,0.02774,53.1,0.2387,0.777,44.2,6.46,407.0,5132.0,4.571,0.77,1
1718189,64795,1459.4888220543726,1.0000071387653762,1.0,0.0003223806815244,1.0171455144882202,0.9985036849975586,0.0186418294906616,21.85362905,3.439,241.0,1.45,0.015111,37.0,0.1515,0.676,19.4,34.57,618.0,5830.0,4.54,0.876,1
11465813,51929,1459.4892329374925,0.9999575821833496,1.0,0.0013568035397433,1.0438898801803589,0.9784221053123474,0.0654677748680114,670.645531,53.412,18091.0,14.14,0.131705,85.24,1.5155,0.701,642.7,0.35,196.0,5520.0,4.466,0.983,0
4863753,65266,1470.4622423463588,0.9996867756592532,1.0,0.0044410667270666,1.016871213912964,0.9839968085289,0.0328744053840637,1.000012952,1.221,36.0,2.12,0.005392,6.29,0.023,0.097,11.9,15781.19,2858.0,5176.0,3.534,3.605,0
8430964,64794,1459.4890781254144,1.0000095963708069,1.0,0.000573016310451,1.0282738208770752,0.994215965270996,0.0340578556060791,2.98618134,2.969,122.9,1.16,0.010222,7.55,0.042,0.249,12.0,798.35,1356.0,6173.0,4.447,1.041,1
9266285,64792,1459.489209456915,0.9985473772481218,1.0,0.0078951359775399,1.0146057605743408,0.921198844909668,0.0934069156646728,5.61386908,5.07753,57386.0,34.24,0.442281,8.2608,0.0549,1.07,1253.6,61.43,714.0,4504.0,4.582,0.709,0
6278762,65266,1470.4623113278794,0.9999648579230066,1.0,0.0006466898585649,1.0060631036758425,0.9945618510246276,0.0115012526512146,6.18943952,2.3316,77.8,0.65,0.008238,19.3,0.0584,0.334,24.4,88.79,783.0,5051.0,4.562,0.721,1
11455484,30157,684.1353667315198,0.997364439368426,1.0,0.0144434844152565,1.152013659477234,0.8685654997825623,0.2834481596946716,6.142812722,6.0751,96593.0,31.9,0.292113,9.314,0.0658,0.477,316.1,230.71,994.0,5780.0,4.438,1.0,0
5780885,65263,1470.4623049104266,0.9997456396046004,1.0,0.0013284813097149,1.0094633102416992,0.99193674325943,0.0175265669822692,4.885488596,5.16165,7458.4,16.66,0.079898,7.392,0.0605,0.361,2590.1,1182.79,1496.0,6036.0,3.968,1.909,1
9899141,65262,1470.4624108009957,1.000002319544224,1.0,0.0001100288948675,1.005420446395874,0.9990644454956056,0.0063560009002685,1.33256944,3.89,20.6,0.46,0.004206,2.442,0.0236,0.456,18.8,1636.72,1624.0,5655.0,4.431,0.998,0
11303811,54967,1238.603357774613,0.9973022892025027,1.0,0.0233251648410077,1.065770387649536,0.9163724184036256,0.1493979692459106,1.705780649,1.6271,15498.0,25.95,0.402121,5.53,0.0234,1.231,31.8,348.32,1101.0,4970.0,4.665,0.591,0
7293937,65263,1470.4623188799014,1.0000582562891291,1.0,0.0055576318695209,1.0190244913101196,0.9780113697052002,0.0410131216049194,1.366964704,2.3181,59.7,0.79,0.007242,3.960319,0.0242,0.517,3.3,1705.64,1640.0,5780.0,4.438,1.0,0
4761060,52286,1470.462248413074,0.9999773433164874,1.0,0.000287270250133,1.0049383640289309,0.998496115207672,0.0064422488212585,13.37935853,8.809,353.5,6.65,0.022549,3.74,0.1226,0.974,36.2,896.56,1395.0,6739.0,3.712,2.702,0
8430105,65263,1470.4623690056324,0.9990111653271376,1.0,0.0133850512759709,1.0375878810882568,0.9450839757919312,0.0925039052963256,63.3278636,47.0744,11515.0,54.17,0.095439,11.2744,0.3047,0.003,619.6,152.49,896.0,4919.0,2.979,5.198,0
9269281,54964,1238.6045888508745,1.0000081217639891,1.0,0.0006845679121408,1.0472694635391235,0.9963468313217164,0.0509226322174072,5.82348911,2.2441,888.7,3.0,0.031846,10.81,0.0615,0.877,38.1,196.33,955.0,5774.0,4.526,0.864,1
5978361,64797,1459.4889165132115,0.999995505989894,1.0,0.0007456427666967,1.0296040773391724,0.9947295188903807,0.0348745584487915,9.17858526,2.1945,796.5,2.3,0.026756,27.04,0.0819,0.582,50.6,76.14,753.0,5506.0,4.584,0.788,1
2554853,64794,1459.4889014657456,0.9999998614836406,1.0,0.0002634023523782,1.0022403001785278,0.998789608478546,0.0034506916999816,309.494217,13.716,292.0,2.79,0.015842,174.86,0.9402,0.0542,14.5,6.01,399.0,6908.0,4.085,1.614,0
6515335,64797,1459.489004106632,1.000020948970756,1.0,0.0007451745477535,1.0461565256118774,0.997116208076477,0.0490403175354003,185.53285,31.46,877.0,28.39,0.298838,12.72,0.6297,1.2682,19.9,1.96,302.0,5817.0,4.544,0.87,0
